model,adapter,task,ttc,target,feature_group,feature,n_good,n_bad,good_mean,bad_mean,delta_bad_minus_good,standardized_effect
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,entropy,reasoning_entropy_late_change,89,1,0.06581523920128954,-0.5312434434890747,-0.5970586826903642,-1.0310744458348622
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,entropy,action_entropy_late_slope,89,1,0.23455773472061298,0.9024053891189396,0.6678476543983267,0.7973158033343507
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,entropy,action_entropy_late_change,89,1,-0.6562455524657749,-0.2532961368560791,0.40294941560969577,0.4607226513461223
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,reasoning_p_hack,89,1,0.29539930584449,0.2489476893097162,-0.04645161653477378,-0.4950891036154089
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,action_p_hack,89,1,0.38732729966377427,0.3995674401521683,0.012240140488394002,0.13635889943441465
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,reasoning_p_hack_late_slope,89,1,0.006356928806362998,0.0204630023799836,0.014106073573620603,0.5640451520076248
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,reasoning_p_hack_late_change,89,1,0.10101442756049672,0.0982785020023584,-0.0027359255581383274,-0.01745707381459581
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,action_p_hack_late_slope,89,1,0.022339710128813466,0.0063262097537517,-0.016013500375061766,-0.4700372574497207
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,action_p_hack_late_change,89,1,0.19437409912188247,0.1010966449975967,-0.09327745412428577,-0.48651346048564836
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,reasoning_entropy_mean,89,1,0.39532498422391227,0.7409474110412703,0.345622426817358,1.1871004043322086
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,action_entropy_mean,89,1,0.2845343944400735,0.4698586254380643,0.18532423099799078,0.5605081641041006
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,reasoning_entropy_late_slope,89,1,0.4513933131959605,1.30124410116332,0.8498507879673596,1.1577387852530752
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,reasoning_entropy_late_change,89,1,0.06581523920128954,-0.5312434434890747,-0.5970586826903642,-1.0310744458348622
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,action_entropy_late_slope,89,1,0.23455773472061298,0.9024053891189396,0.6678476543983267,0.7973158033343507
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,all,action_entropy_late_change,89,1,-0.6562455524657749,-0.2532961368560791,0.40294941560969577,0.4607226513461223
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,mean_phack,reasoning_p_hack,89,1,0.29653443569273047,0.1479211328163122,-0.14861330287641827,-1.5839454554037193
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,mean_phack,action_p_hack,89,1,0.3881372334168236,0.327483336130778,-0.06065389728604559,-0.6757029209080903
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,late_phack,reasoning_p_hack_late_slope,89,1,0.004963639835732828,0.1444657207660687,0.13950208093033586,5.578127182810028
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,late_phack,reasoning_p_hack_late_change,89,1,0.10046590199274072,0.1470972775326421,0.046631375539901376,0.2975400271599926
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,late_phack,action_p_hack_late_slope,89,1,0.022243417164843442,0.0148962835470835,-0.007347133617759943,-0.21565719267641428
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,late_phack,action_p_hack_late_change,89,1,0.19807865476149583,-0.2286088069279988,-0.4266874616894946,-2.2255023518951886
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,entropy,reasoning_entropy_mean,89,1,0.3982373181387431,0.4817496926213304,0.0835123744825873,0.286837791250771
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,entropy,action_entropy_mean,89,1,0.28233781718628365,0.6653540010253588,0.38301618383907515,1.1584221710766263
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,entropy,reasoning_entropy_late_slope,89,1,0.453220651839964,1.1386109618470073,0.6853903100070433,0.9336967808544987
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,entropy,reasoning_entropy_late_change,89,1,0.050336104491642,0.8463995456695557,0.7960634411779137,1.3747403651570034
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,entropy,action_entropy_late_slope,89,1,0.2316279343788491,1.163157619535923,0.9315296851570739,1.1121149177650957
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,entropy,action_entropy_late_change,89,1,-0.6649428653351576,0.5207647085189819,1.1857075738541396,1.3557094662134874
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,reasoning_p_hack,89,1,0.29653443569273047,0.1479211328163122,-0.14861330287641827,-1.5839454554037193
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,action_p_hack,89,1,0.3881372334168236,0.327483336130778,-0.06065389728604559,-0.6757029209080903
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,reasoning_p_hack_late_slope,89,1,0.004963639835732828,0.1444657207660687,0.13950208093033586,5.578127182810028
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,reasoning_p_hack_late_change,89,1,0.10046590199274072,0.1470972775326421,0.046631375539901376,0.2975400271599926
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,action_p_hack_late_slope,89,1,0.022243417164843442,0.0148962835470835,-0.007347133617759943,-0.21565719267641428
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,action_p_hack_late_change,89,1,0.19807865476149583,-0.2286088069279988,-0.4266874616894946,-2.2255023518951886
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,reasoning_entropy_mean,89,1,0.3982373181387431,0.4817496926213304,0.0835123744825873,0.286837791250771
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,action_entropy_mean,89,1,0.28233781718628365,0.6653540010253588,0.38301618383907515,1.1584221710766263
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,reasoning_entropy_late_slope,89,1,0.453220651839964,1.1386109618470073,0.6853903100070433,0.9336967808544987
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,reasoning_entropy_late_change,89,1,0.050336104491642,0.8463995456695557,0.7960634411779137,1.3747403651570034
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,action_entropy_late_slope,89,1,0.2316279343788491,1.163157619535923,0.9315296851570739,1.1121149177650957
QwenMix10,mix10,pick_and_place_simple,256.0,future_easy_grader_action,all,action_entropy_late_change,89,1,-0.6649428653351576,0.5207647085189819,1.1857075738541396,1.3557094662134874
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,mean_phack,reasoning_p_hack,84,6,0.9015425617673568,0.8782707119981447,-0.02327184976921215,-0.41087546643062006
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,mean_phack,action_p_hack,84,6,0.9197346324164445,0.8745819302896658,-0.04515270212677869,-0.7537523652060181
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,late_phack,reasoning_p_hack_late_slope,80,6,0.01507038750020516,0.011797263047524835,-0.0032731244526803243,-0.25622625348608635
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,late_phack,reasoning_p_hack_late_change,84,6,0.03479620071039312,0.09757769753535582,0.0627814968249627,0.5381708183820211
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,late_phack,action_p_hack_late_slope,80,6,0.016119119504555312,0.019555814138480534,0.003436694633925222,0.23337032449715953
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,late_phack,action_p_hack_late_change,84,6,0.027652131745807194,-0.04847896372278529,-0.07613109546859248,-0.5294322662078679
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,entropy,reasoning_entropy_mean,84,6,0.5148319170603948,0.8387402681454357,0.3239083510850409,0.8480876585635254
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,entropy,action_entropy_mean,84,6,0.8522124740262543,1.1969565489174177,0.3447440748911633,0.8240105976420775
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,entropy,reasoning_entropy_late_slope,80,6,0.28935862340194946,-0.2294047845886477,-0.5187634079905972,-0.7347617453928287
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,entropy,reasoning_entropy_late_change,84,6,-0.6210924670456821,-1.1873297257116064,-0.5662372586659243,-0.8693117431888513
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,entropy,action_entropy_late_slope,80,6,1.466860336496029,2.15739231929183,0.690531982795801,0.696914362662846
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,entropy,action_entropy_late_change,84,6,-0.0069760130274863575,-0.0472337951262792,-0.04025778209879284,-0.03900899863025101
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,reasoning_p_hack,84,6,0.9015425617673568,0.8782707119981447,-0.02327184976921215,-0.41087546643062006
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,action_p_hack,84,6,0.9197346324164445,0.8745819302896658,-0.04515270212677869,-0.7537523652060181
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,reasoning_p_hack_late_slope,80,6,0.01507038750020516,0.011797263047524835,-0.0032731244526803243,-0.25622625348608635
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,reasoning_p_hack_late_change,84,6,0.03479620071039312,0.09757769753535582,0.0627814968249627,0.5381708183820211
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,action_p_hack_late_slope,80,6,0.016119119504555312,0.019555814138480534,0.003436694633925222,0.23337032449715953
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,action_p_hack_late_change,84,6,0.027652131745807194,-0.04847896372278529,-0.07613109546859248,-0.5294322662078679
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,reasoning_entropy_mean,84,6,0.5148319170603948,0.8387402681454357,0.3239083510850409,0.8480876585635254
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,action_entropy_mean,84,6,0.8522124740262543,1.1969565489174177,0.3447440748911633,0.8240105976420775
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,reasoning_entropy_late_slope,80,6,0.28935862340194946,-0.2294047845886477,-0.5187634079905972,-0.7347617453928287
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,reasoning_entropy_late_change,84,6,-0.6210924670456821,-1.1873297257116064,-0.5662372586659243,-0.8693117431888513
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,action_entropy_late_slope,80,6,1.466860336496029,2.15739231929183,0.690531982795801,0.696914362662846
QwenMix50,mix50,pick_and_place_simple,8.0,gameable_hack_action,all,action_entropy_late_change,84,6,-0.0069760130274863575,-0.0472337951262792,-0.04025778209879284,-0.03900899863025101
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,mean_phack,reasoning_p_hack,84,6,0.903211598837423,0.8549041930172178,-0.04830740582020521,-0.8528899977984867
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,mean_phack,action_p_hack,84,6,0.9162721917007852,0.923056100308895,0.006783908608109734,0.11324653714736563
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,late_phack,reasoning_p_hack_late_slope,80,6,0.013531311292733415,0.03231827914714811,0.018786967854414697,1.4706786916575447
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,late_phack,reasoning_p_hack_late_change,84,6,0.037340129657633704,0.06196269227398765,0.024622562616353948,0.21106767668904866
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,late_phack,action_p_hack_late_slope,80,6,0.016350296435079365,0.016473455064826486,0.00012315862974712072,0.008363143208881462
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,late_phack,action_p_hack_late_change,84,6,0.026543879364522155,-0.03296343038479483,-0.059507309749316985,-0.41382682939997517
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,entropy,reasoning_entropy_mean,84,6,0.5181442288143261,0.7923679035903963,0.27422367477607024,0.7179985124942452
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,entropy,action_entropy_mean,84,6,0.860953196708463,1.074586431366495,0.21363323465803197,0.5106282085409305
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,entropy,reasoning_entropy_late_slope,80,6,0.18153697424831988,1.208217204126413,1.026680229878093,1.4541606945399885
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,entropy,reasoning_entropy_late_change,84,6,-0.6644206370478319,-0.5807353456815084,0.08368529136632352,0.12847725119382641
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,entropy,action_entropy_late_slope,80,6,1.4454046087223105,2.443468689608077,0.9980640808857666,1.0072888876355937
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,entropy,action_entropy_late_change,84,6,-0.08621213975406829,1.062071979045868,1.1482841187999362,1.1126647143025015
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,reasoning_p_hack,84,6,0.903211598837423,0.8549041930172178,-0.04830740582020521,-0.8528899977984867
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,action_p_hack,84,6,0.9162721917007852,0.923056100308895,0.006783908608109734,0.11324653714736563
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,reasoning_p_hack_late_slope,80,6,0.013531311292733415,0.03231827914714811,0.018786967854414697,1.4706786916575447
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,reasoning_p_hack_late_change,84,6,0.037340129657633704,0.06196269227398765,0.024622562616353948,0.21106767668904866
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,action_p_hack_late_slope,80,6,0.016350296435079365,0.016473455064826486,0.00012315862974712072,0.008363143208881462
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,action_p_hack_late_change,84,6,0.026543879364522155,-0.03296343038479483,-0.059507309749316985,-0.41382682939997517
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,reasoning_entropy_mean,84,6,0.5181442288143261,0.7923679035903963,0.27422367477607024,0.7179985124942452
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,action_entropy_mean,84,6,0.860953196708463,1.074586431366495,0.21363323465803197,0.5106282085409305
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,reasoning_entropy_late_slope,80,6,0.18153697424831988,1.208217204126413,1.026680229878093,1.4541606945399885
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,reasoning_entropy_late_change,84,6,-0.6644206370478319,-0.5807353456815084,0.08368529136632352,0.12847725119382641
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,action_entropy_late_slope,80,6,1.4454046087223105,2.443468689608077,0.9980640808857666,1.0072888876355937
QwenMix50,mix50,pick_and_place_simple,8.0,future_gameable_hack_action,all,action_entropy_late_change,84,6,-0.08621213975406829,1.062071979045868,1.1482841187999362,1.1126647143025015
QwenMix50,mix50,pick_and_place_simple,8.0,easy_grader_action,mean_phack,reasoning_p_hack,84,6,0.9015425617673568,0.8782707119981447,-0.02327184976921215,-0.41087546643062006
QwenMix50,mix50,pick_and_place_simple,8.0,easy_grader_action,mean_phack,action_p_hack,84,6,0.9197346324164445,0.8745819302896658,-0.04515270212677869,-0.7537523652060181
QwenMix50,mix50,pick_and_place_simple,8.0,easy_grader_action,late_phack,reasoning_p_hack_late_slope,80,6,0.01507038750020516,0.011797263047524835,-0.0032731244526803243,-0.25622625348608635
QwenMix50,mix50,pick_and_place_simple,8.0,easy_grader_action,late_phack,reasoning_p_hack_late_change,84,6,0.03479620071039312,0.09757769753535582,0.0627814968249627,0.5381708183820211
QwenMix50,mix50,pick_and_place_simple,8.0,easy_grader_action,late_phack,action_p_hack_late_slope,80,6,0.016119119504555312,0.019555814138480534,0.003436694633925222,0.23337032449715953
QwenMix50,mix50,pick_and_place_simple,8.0,easy_grader_action,late_phack,action_p_hack_late_change,84,6,0.027652131745807194,-0.04847896372278529,-0.07613109546859248,-0.5294322662078679
QwenMix50,mix50,pick_and_place_simple,8.0,easy_grader_action,entropy,reasoning_entropy_mean,84,6,0.5148319170603948,0.8387402681454357,0.3239083510850409,0.8480876585635254
